"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FLS","Flowserve Corporation","29.8","$3.88B","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/fls",
"FLR","Fluor Corporation","9.71","$1.36B","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/flr",
"FLY","Fly Leasing Limited","7.08","$215.81M","2007","n/a","n/a","https://old.nasdaq.com/symbol/fly",
"FEAC","Flying Eagle Acquisition Corp.","10.88","$938.4M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/feac",
"FEAC.U","Flying Eagle Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/feac.u",
"FEAC.WS","Flying Eagle Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/feac.ws",
"FMC","FMC Corporation","108.59","$14.07B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/fmc",
"WPF","Foley Trasimene Acquisition Corp.","10.15","$1.05B","2020","Finance","Business Services","https://old.nasdaq.com/symbol/wpf",
"WPF.U","Foley Trasimene Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/wpf.u",
"WPF.WS","Foley Trasimene Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wpf.ws",
"BFT.U","Foley Trasimene Acquisition Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/bft.u",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","59.05","$21.13B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/fmx",
"FL","Foot Locker, Inc.","29.66","$3.09B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/fl",
"F","Ford Motor Company","6.94","$27.61B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/f",
"F^B","Ford Motor Company","25.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/f^b",
"F^C","Ford Motor Company","24.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/f^c",
"FOR","Forestar Group Inc","18.26","$877.57M","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/for",
"FTS","Fortis Inc.","40.23","$18.69B","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/fts",
"FTV","Fortive Corporation","70.55","$23.78B","2016","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ftv",
"FTV^A","Fortive Corporation","904.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftv^a",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","16.62","$1.42B","2015","n/a","n/a","https://old.nasdaq.com/symbol/ftai",
"FTAI^A","Fortress Transportation and Infrastructure Investors LLC","19.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftai^a",
"FTAI^B","Fortress Transportation and Infrastructure Investors LLC","19.46","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftai^b",
"FVAC","Fortress Value Acquisition Corp.","12.03","$518.79M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/fvac",
"FVAC.U","Fortress Value Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/fvac.u",
"FVAC.WS","Fortress Value Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fvac.ws",
"FAII.U","Fortress Value Acquisition Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/faii.u",
"FSM","Fortuna Silver Mines Inc.","6.29","$1.16B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","85.52","$11.81B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/fbhs",
"FET","Forum Energy Technologies, Inc.","0.5429","$60.45M","2012","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/fet",
"FBM","Foundation Building Materials, Inc.","15.87","$685.68M","2017","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","25.25","$1.78B","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","0.97","$44.99M","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/fedu",
"FNV","Franco-Nevada Corporation","147.32","$28.08B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","20.21","$280.47M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/fc",
"BEN","Franklin Resources, Inc.","21.46","$10.63B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/ben",
"FT","Franklin Universal Trust","7.03","$176.68M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","2.39","$540.48M","2013","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/fi",
"FCX","Freeport-McMoran, Inc.","14.46","$21B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fcx",
"FMS","Fresenius Medical Care Corporation","43.47","$26.48B","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","23.46","$1.11B","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/fdp",
"RESI","Front Yard Residential Corporation","9.52","$559.27M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/resi",
"FRO","Frontline Ltd.","8.37","$1.65B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/fro",
"FSK","FS KKR Capital Corp.","16.04","$1.99B","2014","n/a","n/a","https://old.nasdaq.com/symbol/fsk",
"FSKR","FS KKR Capital Corp. II","14.49","$2.49B","2020","n/a","n/a","https://old.nasdaq.com/symbol/fskr",
"FCN","FTI Consulting, Inc.","116.5","$4.26B","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/fcn",
"FUSE","Fusion Acquisition Corp.","9.7","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/fuse",
"FUSE.U","Fusion Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/fuse.u",
"FUSE.WS","Fusion Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fuse.ws",
"FF","FutureFuel Corp.","12.56","$549.42M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ff",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","5.63","$105.96M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gcv",
"GAB","Gabelli Equity Trust, Inc. (The)","5.48","$1.39B","1986","n/a","n/a","https://old.nasdaq.com/symbol/gab",
"GAB^G","Gabelli Equity Trust, Inc. (The)","25.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^g",
"GAB^H","Gabelli Equity Trust, Inc. (The)","25.6178","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^h",
"GAB^J","Gabelli Equity Trust, Inc. (The)","26.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^j",
"GAB^K","Gabelli Equity Trust, Inc. (The)","26.5204","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^k",
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The)","10.26","$96.04M","2014","n/a","n/a","https://old.nasdaq.com/symbol/ggz",
"GGZ^A","Gabelli Global Small and Mid Cap Value Trust (The)","25.9079","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggz^a",
"GGT","Gabelli Multi-Media Trust Inc. (The)","7.18","$178.77M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt",
"GGT^E","Gabelli Multi-Media Trust Inc. (The)","26.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt^e",
"GGT^G","Gabelli Multi-Media Trust Inc. (The)","26.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt^g",
"GUT","Gabelli Utility Trust (The)","7.9","$430.34M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut^a",
"GUT^C","Gabelli Utility Trust (The)","26.0801","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut^c",
"GLEO","Galileo Acquisition Corp.","9.87","$171.74M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/gleo",
"GLEO.U","Galileo Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/gleo.u",
"GLEO.WS","Galileo Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gleo.ws",
"GBL","Gamco Investors, Inc.","12.7","$350.39M","1999","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gbl",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","5.19","$108.51M","2011","n/a","n/a","https://old.nasdaq.com/symbol/gnt",
"GNT^A","GAMCO Natural Resources, Gold & Income Tust ","26.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnt^a",
"GME","Gamestop Corporation","4.98","$322.5M","2002","Consumer Services","Electronics Distribution","https://old.nasdaq.com/symbol/gme",
"GCI","Gannett Co., Inc.","1.64","$223.54M","2014","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/gci",
"GPS","Gap, Inc. (The)","17.11","$6.39B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/gps",
"GTX","Garrett Motion Inc.","6.88","$520.38M","2018","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/gtx",
"IT","Gartner, Inc.","132.06","$11.78B","1993","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/it",
